subID,fileID,onset1_transcription_time,onset1_system_time,onset1_frame,offset1_transcription_time,offset1_system_time,offset1_frame,word1,utterances1,source_video_path,source_audio_path,extract_range_onset
5810,__20200303_23518,1967.292436,370.292436,10210,1972.168188,375.168188,10356,look,more bread you got it right in front of you you might not see it look i got two more half,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5813,__20211209_10011,115.091249,35.491249,166,115.915558,36.315558,190,look,looks good oh,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5813,__20211209_10011,162.651522,83.051522,1593,164.561363,84.961363,1650,look,yes looks good let us cut it up,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5814,__20211213_10008,12.830778,40.263778,309,14.750953,42.183953,367,look,oh look at the twistie tie,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,17.590973,45.023973,452,19.186973,46.619973,500,look,two slice of bread look,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,48.819688,76.252688,1389,52.821011,80.254011,1509,look,does that not smell good here you take a knife and you put on huh look at this,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,82.026069,109.459069,2385,86.089031,113.522031,2507,look,oh spread it spread it spread oh spread it look at that,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,309.576633,337.009633,9211,310.951333,338.384333,9253,look,look speechx,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,312.417679,339.850679,9297,315.022374,342.455374,9375,look,oh look at that langplayx that means you are happy,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5815,__20220314_10020,77.621611,107.588611,2329,78.600713,108.567713,2358,look,look at that,C:\bell\multiwork\experiment_58\included\__20220314_10020\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220314_10020\speech_r\cam03.wav,1
5815,__20220314_10020,85.743704,115.710704,2572,87.101094,117.068094,2613,look,oh look baby,C:\bell\multiwork\experiment_58\included\__20220314_10020\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220314_10020\speech_r\cam03.wav,1
5816,__20220316_10015,170.926256,200.893256,5128,171.919672,201.886672,5158,look,what are you looking at,C:\bell\multiwork\experiment_58\included\__20220316_10015\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220316_10015\speech_r\cam03.wav,1
5816,__20220316_10015,315.67202,345.63902,9470,316.410861,346.377861,9492,look,do you want to look at it,C:\bell\multiwork\experiment_58\included\__20220316_10015\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220316_10015\speech_r\cam03.wav,1
5824,__20221016_10037,3.861859,33.861859,117,5.094325,35.094325,154,look,look we have got bread,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,51.592637,81.592637,1549,53.794295,83.794295,1615,look,oh that look good,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,78.136755,108.136755,2345,78.394345,108.394345,2353,look,look,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,103.655933,133.655933,3111,104.660532,134.660532,3141,look,do you think that looks good,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,111.379651,141.379651,3342,113.204572,143.204572,3397,look,yes you like that does that look good,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,127.776203,157.776203,3834,128.652007,158.652007,3861,look,does it look good,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,364.742548,394.742548,10943,366.299973,396.299973,10990,look,look at all of our sandwich,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5825,__20221023_10035,286.143509,50.110509,604,286.661468,50.628468,620,look,speechx look,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5826,__20221028_10032,227.074087,257.074087,6813,227.402827,257.402827,6823,look,look,C:\bell\multiwork\experiment_58\included\__20221028_10032\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221028_10032\speech_r\cam03.wav,0
5801,__20191122_24290,1595.83356,59.8005600000001,895,1596.838688,60.8056880000001,925,make,we are going to make a sandwich,C:\bell\multiwork\experiment_58\included\__20191122_24290\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191122_24290\speech_r\cam04.wav,46981
5802,__20191206_24543,1986.137568,158.870568,3867,1987.081766,159.814766,3895,make,make one for me,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2053.633037,226.366037,5892,2056.920445,229.653445,5991,make,what if i if i make one and i eat it will you eat your,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2160.99615,333.72915,9113,2161.875577,334.608577,9139,make,should i make another one,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2165.241662,337.974662,9240,2166.090764,338.823764,9266,make,i am going to make another one,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2307.340309,480.073309,13503,2308.285106,481.018106,13532,make,can we make another one,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5804,__20191219_24593,1498.508861,48.375861,552,1500.436446,50.3034459999999,610,make,we are going to make you a peanut_butter and jelly sandwich,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5804,__20191219_24593,1532.557402,82.4244019999999,1574,1535.964219,85.8312189999999,1676,make,debate on how to make a peanut_butter and jelly some people,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5804,__20191219_24593,1641.454478,191.321478,4841,1643.339519,193.206519,4897,make,going to make another peanut_butter and jelly sandwich,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5804,__20191219_24593,1739.090403,288.957403,7770,1741.139075,291.006075,7831,make,make two more peanut_butter and jelly sandwich,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5805,__20200120_24131,1581.910801,52.043801,662,1583.456715,53.5897150000001,709,make,here we will make a sandwhich okay,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1651.935746,122.068746,2763,1653.185183,123.318183,2801,make,we are going to make another one,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1656.029947,126.162947,2886,1657.462917,127.595917,2929,make,yes let us make another one,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1724.63251,194.76551,4944,1726.566667,196.699667,5002,make,i am going to make i am going to make another one,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1734.663301,204.796301,5245,1736.350394,206.483394,5296,make,we are making all the sandwhich oh,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1743.303475,213.436475,5504,1744.425851,214.558851,5538,make,okay i will make one more,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5807,__20200221_23185,2049.351508,34.9845080000002,151,2050.371207,36.0042070000002,181,make,want to make a sandwich,C:\bell\multiwork\experiment_58\included\__20200221_23185\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200221_23185\speech_r\cam05.wav,61331
5807,__20200221_23185,2052.824128,38.4571280000002,255,2053.818759,39.4517589999998,285,make,should we make a sandwich,C:\bell\multiwork\experiment_58\included\__20200221_23185\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200221_23185\speech_r\cam05.wav,61331
5807,__20200221_23185,2135.783108,121.416108,2743,2136.522725,122.155725,2766,make,should we make you one,C:\bell\multiwork\experiment_58\included\__20200221_23185\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200221_23185\speech_r\cam05.wav,61331
5810,__20200303_23518,1666.246272,69.2462720000001,1178,1668.827942,71.8279419999999,1256,make,that is exciting oh you want me to make you a sandwich,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1722.420444,125.420444,2864,1723.488543,126.488543,2896,make,did mommy make a mess,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1781.200966,184.200966,4627,1782.869981,185.869981,4677,make,mommy is going to make another sandwich,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1874.539005,277.539005,7427,1875.925089,278.925089,7469,make,did that make a loud sound,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1886.567261,289.567261,7788,1891.359533,294.359533,7932,make,you think i should take a drink oh it is very hard making peanut_butter and jelly sandwich,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1898.640547,301.640547,8150,1902.456353,305.456353,8265,make,yes are you enjoying that i am going to make one more sandwich okay buddy,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1903.687521,306.687521,8302,1907.299491,310.299491,8410,make,you are all done okay i am going to make one more sandwich can you watch me,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1947.120848,350.120848,9605,1948.17264,351.17264,9636,make,we should just keep making them,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5811,__20200306_24498,1194.767012,89.2340120000001,1778,1195.608045,90.075045,1803,make,mommy is making a mess,C:\bell\multiwork\experiment_58\included\__20200306_24498\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200306_24498\speech_r\cam04.wav,34066
5811,__20200306_24498,1198.196087,92.6630870000001,1881,1199.99585,94.4628500000001,1935,make,she does not make peanut_butter and jelly sandwich,C:\bell\multiwork\experiment_58\included\__20200306_24498\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200306_24498\speech_r\cam04.wav,34066
5812,__20200309_24826,858.963674,34.230674,128,860.098803,35.365803,162,make,we are going to make a sandwich,C:\bell\multiwork\experiment_58\included\__20200309_24826\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200309_24826\speech_r\cam04.wav,25642
5812,__20200309_24826,1018.673265,193.940265,4919,1020.637336,195.904336,4978,make,are you confused as to why i am still making some,C:\bell\multiwork\experiment_58\included\__20200309_24826\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200309_24826\speech_r\cam04.wav,25642
5814,__20211213_10008,44.934859,72.367859,1272,46.876517,74.309517,1330,make,oh we are going to make a sandwich,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,105.999513,133.432513,3104,107.195311,134.628311,3140,make,now let us make another one oh,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,108.402606,135.835606,3176,109.309399,136.742399,3203,make,let us make another one,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,220.336909,247.769909,6534,222.073372,249.506372,6586,make,now we are going to make two more sandwich,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,265.923884,293.356884,7902,267.19729,294.63029,7940,make,we are making lot of sandwich,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5815,__20220314_10020,147.304712,177.271712,4419,148.378386,178.345386,4451,make,okay going to make two more,C:\bell\multiwork\experiment_58\included\__20220314_10020\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220314_10020\speech_r\cam03.wav,1
5817,__20220325_10016,0,30,1,1.447047,31.447047,44,make,and we make a sandwich,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5817,__20220325_10016,150.284767,180.284767,4510,151.456422,181.456422,4545,make,make a sandwich,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5824,__20221016_10037,6.39416,36.39416,193,7.517646,37.517646,227,make,we are making a sandwich,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,82.000595,112.000595,2461,83.32619,113.32619,2501,make,we are going to make another one though,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,106.158513,136.158513,3186,107.305776,137.305776,3220,make,got to make it all even,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,133.49865,163.49865,4006,135.733733,165.733733,4073,make,alright making you a jam,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,223.551884,253.551884,6708,225.220271,255.220271,6758,make,alright we are going to make two more,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,261.74644,291.74644,7853,262.705465,292.705465,7882,make,make another one,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,283.970456,313.970456,8520,284.794742,314.794742,8545,make,we make one more,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5801,__20191122_24290,1616.29193,80.2589300000002,1509,1616.746805,80.7138050000001,1522,put,put extra,C:\bell\multiwork\experiment_58\included\__20191122_24290\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191122_24290\speech_r\cam04.wav,46981
5801,__20191122_24290,1866.227401,330.194401,9007,1866.71896,330.68596,9022,put,just put it there,C:\bell\multiwork\experiment_58\included\__20191122_24290\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191122_24290\speech_r\cam04.wav,46981
5801,__20191122_24290,1923.365571,387.332571,10721,1924.139592,388.106592,10744,put,just put in your tray,C:\bell\multiwork\experiment_58\included\__20191122_24290\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191122_24290\speech_r\cam04.wav,46981
5802,__20191206_24543,2061.287258,234.020258,6122,2062.864162,235.597162,6169,put,put the jelly on,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5802,__20191206_24543,2342.298479,515.031479,14552,2348.055586,520.788586,14725,put,you put everything in your mouth except food and today you love food but for whatever reason you are not trying this,C:\bell\multiwork\experiment_58\included\__20191206_24543\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191206_24543\speech_r\cam05.wav,55718
5804,__20191219_24593,1536.870741,86.7377409999999,1703,1539.187769,89.0547689999999,1773,put,will put the peanut_butter and the jelly on one slice,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5804,__20191219_24593,1542.794218,92.661218,1881,1543.147663,93.0146629999999,1891,put,put it on,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5804,__20191219_24593,1727.482351,277.349351,7421,1728.958311,278.825311,7466,put,i guess put the soda in the mug,C:\bell\multiwork\experiment_58\included\__20191219_24593\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20191219_24593\speech_r\cam04.wav,44404
5805,__20200120_24131,1647.88037,118.01337,2641,1648.692151,118.825151,2666,put,let us put that here,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1686.0482,156.1812,3786,1687.678822,157.811822,3835,put,i got to put the peanut_butter on it okay,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5805,__20200120_24131,1753.066026,223.199026,5797,1754.386052,224.519052,5837,put,you want me to put it there,C:\bell\multiwork\experiment_58\included\__20200120_24131\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200120_24131\speech_r\cam04.wav,46796
5806,__20220626_10023,349.052411,72.119411,1265,350.533118,73.600118,1309,put,eat this then i will put some more on it,C:\bell\multiwork\experiment_58\included\__20220626_10023\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220626_10023\speech_r\cam04.wav,9208
5810,__20200303_23518,1681.196697,84.1966970000001,1627,1684.017784,87.0177839999999,1712,put,one two oh should we put some peanut_butter on it,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1975.046349,378.046349,10442,1976.416125,379.416125,10483,put,i will put all of these here,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1982.286595,385.286595,10660,1983.167166,386.167166,10686,put,i am going to put,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5810,__20200303_23518,1988.450589,391.450589,10845,1991.442898,394.442898,10934,put,and then let us put the jelly top back on,C:\bell\multiwork\experiment_58\included\__20200303_23518\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200303_23518\speech_r\cam04_5810.wav,48810
5813,__20211209_10011,123.938052,44.338052,431,125.11066,45.51066,466,put,put it on there yes,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5813,__20211209_10011,134.683086,55.083086,753,136.500048,56.900048,808,put,now put it on here like this,C:\bell\multiwork\experiment_58\included\__20211209_10011\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211209_10011\speech_r\cam03.wav,3288
5814,__20211213_10008,48.819688,76.252688,1389,52.821011,80.254011,1509,put,does that not smell good here you take a knife and you put on huh look at this,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,55.350583,82.783583,1585,56.868218,84.301218,1630,put,put the peanut_butter on the bread,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,58.041128,85.474128,1665,59.328208,86.761208,1704,put,put the peanut_butter on the bread,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,76.667976,104.100976,2224,78.346692,105.779692,2274,put,and you put it on the other piece of bread,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,121.130952,148.563952,3558,122.429341,149.862341,3597,put,put peanut_butter on the knife,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,156.050544,183.483544,4606,157.081423,184.514423,4636,put,put the piece together,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5814,__20211213_10008,157.867236,185.300236,4660,158.808239,186.241239,4688,put,put the piece together,C:\bell\multiwork\experiment_58\included\__20211213_10008\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20211213_10008\speech_r\cam03.wav,77
5817,__20220325_10016,77.373636,107.373636,2322,87.028338,117.028338,2612,put,so you  put a little bit of jelly on top of the slice and then you spread it evenly across the bread oh very good,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5817,__20220325_10016,236.179205,266.179205,7086,237.030531,267.030531,7112,put,put it on your tray,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5817,__20220325_10016,252.224531,282.224531,7568,253.482761,283.482761,7605,put,you are going to put it on top of your water,C:\bell\multiwork\experiment_58\included\__20220325_10016\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20220325_10016\speech_r\cam03.wav,0
5824,__20221016_10037,21.082697,51.082697,633,23.367316,53.367316,702,put,see first we put the peanut_butter on,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,87.497156,117.497156,2626,88.793028,118.793028,2665,put,we will put that one there,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,287.331006,317.331006,8621,288.825024,318.825024,8666,put,put peanut_butter,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5824,__20221016_10037,314.397702,344.397702,9433,315.737166,345.737166,9473,put,do not put so much in your mouth,C:\bell\multiwork\experiment_58\included\__20221016_10037\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221016_10037\speech_r\cam03.wav,0
5825,__20221023_10035,270.130486,34.097486,124,272.389533,36.356533,192,put,jelly we are putting strawberry jelly,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,307.242508,71.209508,1237,308.977356,72.944356,1289,put,speechx puts peanut_butter on the speechx,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,409.174198,173.141198,4295,410.977692,174.944692,4349,put,put it on ready vocplayx,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,426.148252,190.115252,4804,427.970467,191.937467,4859,put,and then we will put the here,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,428.463463,192.430463,4874,430.023579,193.990579,4921,put,put the lid on,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5825,__20221023_10035,432.001805,195.968805,4980,434.354458,198.321458,5051,put,all done clean up put the lid on,C:\bell\multiwork\experiment_58\included\__20221023_10035\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20221023_10035\speech_r\cam04.wav,7981
5808,__20200227_24641,2180.526529,187.193529,4717,2183.152188,189.819188,4796,reach,you you cannot reach for more when you still have some in your mouth,C:\bell\multiwork\experiment_58\included\__20200227_24641\cam07_frames_p,C:\bell\multiwork\experiment_58\included\__20200227_24641\speech_r\cam04.wav,60700
